B2,B4,Turn,Unit,Poss_labels,Reason,Label Types
20180723-044617_32_live,1,0,Ya I heard something about it,ERPos+,1d,
20180723-044617_32_live,0,1,"It is an International Charity to help children's lives become more stable through education, food, and good health.",ERPos+,1a,
20180723-044617_32_live,1,1,Oh.. That's very interesting....,ERPos+,1d,
20180723-044617_32_live,1,1,What is the name of Charity??,,,
20180723-044617_32_live,0,2,Save the Children.,,,
20180723-044617_32_live,0,2,I think that we need to help these children.,,,
20180723-044617_32_live,0,2,"It would be in the best interest of all of us to have healthy well educated children, especially in developing countries where children suffer the most. Don't you agree?",EEPos+,2b,
20180723-044617_32_live,1,2,Ya...,ERPos+,1e,
20180723-044617_32_live,1,2,I agree with you...,ERPos+,1e,
20180723-044617_32_live,1,2,We need to take care of those children.,ERPos+,1e,
20180723-044617_32_live,0,3,Many children in these countries live in a war zone.,,,
20180723-044617_32_live,0,3,"Places like Syria and parts of Nigeria are so dangerous that children do not have the chance of a happy, healthy life.",,,
20180723-044617_32_live,0,3,"If you could donate a small amount from your task payment, it would be big help to these unfortunate little people.","EEPos+
EENeg-","2b
4b",
20180723-044617_32_live,1,3,Ya... I feel very bad for those children's.,ERPos+,1e,
20180723-044617_32_live,1,3,If those small amount will help them we should do them,ERPos+,1c,
20180723-044617_32_live,0,4,You can donate any amount from your payment.,EENeg+,3a,
20180723-044617_32_live,0,4,It is up to you.,EENeg+,3a,
20180723-044617_32_live,0,4,Everything helps!,EENeg+,3a,
20180723-044617_32_live,0,4,You will also feel good about what you have done.,EEPos+,2b,
20180723-044617_32_live,0,4,There is no better feeling than helping another person.,EEPos+,2b,
20180723-044617_32_live,0,4,Let me know how much you would like to give today.,EENeg-,4b,
20180723-044617_32_live,0,4,And thank you.,EEPos+,2a,
20180723-044617_32_live,1,4,Ok.... But what is the name of organization.,,,
20180723-044617_32_live,1,4,We have to make clear about how this organization work,ERPos-,5a,
20180723-044617_32_live,0,5,The name is Save the Children.,,,
20180723-044617_32_live,0,5,The research team will collect and send the donations to the charity.,,,
20180723-044617_32_live,0,5,Every donation helps.,EENeg+,3a,
20180723-044617_32_live,0,5,Especially for the children in war zones where they are dying every day because they cannot get enough medical care.,EEPos+,2b,
20180723-044617_32_live,0,5,I am sure that you have seen pictures of the bombing in Syria and the murder of innocent children in places like Nigeria and Somallis where terrorists are bombing their villages.,,,
20180723-044617_32_live,0,5,These children have no hope except for people like you and I.,EEPos+,2b,
20180723-044617_32_live,0,5,Any amount will help.,EENeg+,3a,
20180723-044617_32_live,1,5,That very interesting and good work.,ERPos+,1d,
20180723-044617_32_live,1,5,Everyone should involve as much as possible...,ERPos+,1e,
20180723-044617_32_live,1,5,What are the way to donate money and what is the minimum amount,ERNeg-,8,
20180723-044617_32_live,0,6,You can tell me how much you would like to donate from the money you are getting for this task. Any amount at all will help and it's automatic.,EENeg+,3a,
20180723-044617_32_live,1,6,That fine...,,,
20180723-044617_32_live,1,6,What are the available way to offer those children's future like clothing money scholarship...,ERNeg-,8,
20180723-044617_32_live,0,7,For more information on this wonderful charity you can go to : URL and they will answer any questions about future donations.,ERPos+,1a,
20180723-044617_32_live,1,7,Ok..,,,
20180723-044617_32_live,1,7,I will go through this website for more information,ERPos+,1c,
20180723-044617_32_live,0,8,That is great.,EEPos+,2c,
20180723-044617_32_live,0,8,"And if you are willing to make small donation now-just a few cents even, please let me know the amount and it will get passed on to the research team for processing today.","
EENeg+",3a,
20180723-044617_32_live,0,8,Thank you.,EEPos+,2a,
20180723-044617_32_live,1,8,Ok can i get the update about this charity how they are spending money and what way they help those children,ERNeg-,8,
20180723-044617_32_live,0,9,All of the information on how this charity operates and what they are doing for children will be on the website URL,ERPos+,1a,
20180723-044617_32_live,1,9,Ok..,,,
20180723-044617_32_live,1,9,Then i think this will really help those children's future....,ERPos+,1d,
20180723-044617_32_live,0,10,Thank you and God Bless!,,,
20180808-030338_328_live,0,0,I want to tell you a little about a charity called Save the Children.,,,
20180808-030338_328_live,0,0,It is a non-profit organization that acts globally to promote children's rights.,ERPos+,1a,
20180808-030338_328_live,0,0,It also helps children in developing countries obtain necessary support and relief from their poverty and other troubles.,ERPos+,1a,
20180808-030338_328_live,0,0,It's truly a great organization that does amazing work.,ERPos+,1a,
20180808-030338_328_live,1,0,"Oh yeah, I donate to world vision, its the best for kids",EEPos+,2d,
20180808-030338_328_live,0,1,That's nice.,EEPos+,2c,
20180808-030338_328_live,0,1,It's another good organization.,EEPos+,2c,
20180808-030338_328_live,0,1,Save the Children also a great and very professional organization.,ERPos+,1a,
20180808-030338_328_live,0,1,They are credentialed internationally and have a great reputation for using their money wisely.,ERPos+,1a,
20180808-030338_328_live,0,1,Children everyday are dying of hunger and violence so it's really important to donate to help them.,EEPos+,2b,
20180808-030338_328_live,1,1,"oh wow, that sounds important",ERPos+,1d,
20180808-030338_328_live,0,2,Yes.,EEPos+,2c,
20180808-030338_328_live,0,2,"They provide medical treatments, education, food assistance and training to help children get resources they need now, but also to help them learn to provide for themselves.",ERPos+,1a,
20180808-030338_328_live,1,2,who do they help,ERNeg-,8,
20180808-030338_328_live,0,3,They help 157 million children in 120 countries worldwide,ERPos+,1a,
20180808-030338_328_live,1,3,wow that is a huge number isnt it,ERPos+,1d,
20180808-030338_328_live,0,4,"Yes, they truly reach a great number of children.",ERPos+,1a,
20180808-030338_328_live,1,4,do they help children in africa,ERNeg-,8,
20180808-030338_328_live,0,5,"Yes, they helped 32 million children in Africa in 2016.",ERPos+,1a,
20180808-030338_328_live,0,5,"They also help in the United States, Asia, the Middle East, and Latin America.",ERPos+,1a,
20180808-030338_328_live,1,5,do they take donations,ERNeg-,8,
20180808-030338_328_live,0,6,"Yes, one of the top ways this organization is able to do it's work is through donations from individuals worldwide.",,,
20180808-030338_328_live,1,6,do you donate to them?,ERNeg-,8,
20180808-030338_328_live,0,7,"I donate to them, yes, and I encourage you to consider it as well.","ERPos+
EENeg-","1b
4b",
20180808-030338_328_live,1,7,how much should i give,,,
20180808-030338_328_live,0,8,Every little bit helps.,EENeg+,3a,
20180808-030338_328_live,0,8,Even a small amount!,EENeg+,3a,
20180808-030338_328_live,1,8,will you also give some money today?,,,
20180808-030338_328_live,0,9,"Yes, I plan to.",ERPos+,1b,
20180808-030338_328_live,1,9,if you give 1 dollar i will also give 1 dollar,ERPos+,1c,
20180808-030338_328_live,0,10,How much do you like to donate to the charity now?,EENeg-,4b,
20180808-030338_328_live,0,10,Your donation will be directly deducted from your task payment.,EENeg+,3a,
20180808-030338_328_live,0,10,You can choose any amount from $0 to all your payment.,EENeg+,3a,
20180825-045559_409_live,0,0,Hello!,,,
20180825-045559_409_live,1,0,Hi!,,,
20180825-045559_409_live,0,1,Would you consider yourself a giving person?,,,
20180825-045559_409_live,1,1,"Yes, I think that would be accurate.",EEPos+,2e,
20180825-045559_409_live,0,2,Do you like Children?,,,
20180825-045559_409_live,1,2,"Yes, I do.",,,
20180825-045559_409_live,0,3,"How would you feel about donating your payment for this survey to a charity that saves children, aptly named ""save the children""?","ERPos+
EENeg-","1a
4b",
20180825-045559_409_live,1,3,I would consider it.,ERPos+,1c,
20180825-045559_409_live,0,4,"awesome, since it is not a huge payment, low risk, great social reward :)",EENeg+,3a,
20180825-045559_409_live,1,4,I would need to know more about the charity first.,,,
20180825-045559_409_live,0,5,"Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries",ERPos+,1a,
20180825-045559_409_live,1,5,How many children do they help annually?,ERNeg-,8,
20180825-045559_409_live,0,6,Let me get you that information!,,,
20180825-045559_409_live,0,6,I also have a link to their website here for your convenience: URL,ERPos+,1a,
20180825-045559_409_live,1,6,I'll check out that website later.,,,
20180825-045559_409_live,0,7,"Awesome, though sadly they don't have ready information on how many children they help annually, the organization is transparent about where their funding goes, and they do allocate a majority of their funds (9 out of 10 dollars) to their needs programs.",ERPos+,1a,
20180825-045559_409_live,0,7,"If you are a US citizen, Save the Children also has US initatives including emergency funds, advocacy programs, and education, among others",ERPos+,1a,
20180825-045559_409_live,1,7,They sound like they are a legitimate organization.,ERPos+,1d,
20180825-045559_409_live,0,8,Yes!,EEPos+,2c,
20180825-045559_409_live,0,8,"After our conversation, I will be donating as well, as their initiatives align with my own beliefs as well :)",ERPos+,1b,
20180825-045559_409_live,1,8,I don't think I'm quite ready to decide yet though.,EENeg+,3c,
20180825-045559_409_live,0,9,What would help you decide?,,,
20180825-045559_409_live,1,9,Just need to investigate them a little more.,EENeg+,3c,
20180825-050306_247_live,0,0,Hi,,,
20180825-050306_247_live,1,0,Hello,,,
20180825-050306_247_live,0,1,How are you?,,,
20180825-050306_247_live,1,1,Are you aware of any childrens charities?,,,
20180825-050306_247_live,0,2,Yes.,,,
20180825-050306_247_live,0,2,I've heard of Save the Children,,,
20180825-050306_247_live,1,2,Awesome.,,,
20180825-050306_247_live,1,2,I don't think i've heard of that.,ERPos-,5b,
20180825-050306_247_live,1,2,Do you donate/participate in any way to that charity?,ERNeg-,8,
20180825-050306_247_live,0,3,"Yes, I donate money to them monthly.",ERPos+,1b,
20180825-050306_247_live,1,3,What encourages you to donate monthly,,,
20180825-050306_247_live,0,4,There are poor children all over the world who don't have enough food to eat and Save the Children goes out to help them.,ERPos+,1a,
20180825-050306_247_live,0,4,I don't waant anyone to go hungry.,,,
20180825-050306_247_live,0,4,Would you?,EEPos+,2b,
20180825-050306_247_live,1,4,"Yes, I absolutely would.",ERPos+,1e,
20180825-050306_247_live,1,4,I have never sought out a charity and that brings up a good point.,,,
20180825-050306_247_live,1,4,How did you find the charity?,,,
20180825-050306_247_live,0,5,My friend had refer me.,,,
20180825-050306_247_live,0,5,She volunteers for them.,,,
20180825-050306_247_live,0,5,Would you be interested in donating some of your earnings today to Save the Children?,EENeg-,4b,
20180825-050306_247_live,0,5,The research team is collecting donations.,,,
20180825-050306_247_live,1,5,I would like more information to be sent to me so I could look into it,EENeg+,3c,
20180825-050306_247_live,0,6,Sure.,,,
20180825-050306_247_live,0,6,You can visit URL or I can probably arrange to have information mailed to you.,ERPos+,1a,
20180825-050306_247_live,0,6,But any amount you can donate today would be really helpful.,EENeg+,3a,
20180825-050306_247_live,1,6,How would i go about donating today,,,
20180825-050306_247_live,0,7,Just let me know how much you would be interested in donating.,,,
20180825-050306_247_live,1,7,I was thinking $20,ERPos+,1c,
20180825-050306_247_live,0,8,That's wonderful!,EEPos+,2a,
20180825-050306_247_live,0,8,Thank you so much.,EEPos+,2a,
20180825-050306_247_live,1,8,I look forward to working with Save the Children,ERPos+,1d,
20180825-050306_247_live,0,9,"Yes, it is a great organizaton.",ERPos+,1a,
20180825-050306_247_live,0,9,I hope you have a great rest of your day.,,,
20180825-050306_247_live,1,9,Thanks you too,,,
20180825-085709_930_live,0,0,"Hello, have you ever heard of the Save the Children charity?",,,
20180825-085709_930_live,1,0,"yes i have heard of it, it is very good what they are doing.",ERPos+,1d,
20180825-085709_930_live,0,1,They ar doing the work of god .,ERPos+,1a,
20180825-085709_930_live,0,1,Would you be willing to donate some or all of your task payment to them today to help the children?,EENeg-,4b,
